Game,Player,Stat Type,Point Total,Over/Under,American Odds
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds,7.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,9.5,Over,-580
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,10.5,Over,-330
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,11.5,Over,-210
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,14.5,Under,-235
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,15.5,Under,-350
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,16.5,Under,-580
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,rebounds_assists,17.5,Under,-1000
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,steals,0.5,Over,-800
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,threes,1.5,Over,-300
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,threes,1.5,Over,-270
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,threes,3.5,Under,-350
Sacramento Kings vs. Atlanta Hawks,De'Aaron Fox,threes,4.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,points,3.5,Over,-800
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,points,4.5,Over,-650
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,points,5.5,Over,-400
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,points,6.5,Over,-280
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,points,7.5,Over,-230
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,points,12.5,Under,-225
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,threes,0.5,Over,-850
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,threes,0.5,Over,-700
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,threes,1.5,Over,-205
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,threes,3.5,Under,-400
Sacramento Kings vs. Atlanta Hawks,Doug McDermott,threes,4.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,assists,1.5,Over,-450
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,assists,1.5,Over,-410
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,assists,3.5,Under,-230
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,assists,4.5,Under,-600
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,6.5,Over,-850
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,7.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,8.5,Over,-360
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,9.5,Over,-270
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,9.5,Over,-240
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,14.5,Under,-225
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,15.5,Under,-300
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,16.5,Under,-400
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points,17.5,Under,-500
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,9.5,Over,-700
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,10.5,Over,-470
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,11.5,Over,-340
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,12.5,Over,-250
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,17.5,Under,-215
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,18.5,Under,-275
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,19.5,Under,-350
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,20.5,Under,-470
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_assists,21.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,10.5,Over,-800
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,11.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,12.5,Over,-400
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,13.5,Over,-300
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,14.5,Over,-225
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,19.5,Under,-210
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,20.5,Under,-270
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,21.5,Under,-340
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,22.5,Under,-440
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,23.5,Under,-580
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds,24.5,Under,-750
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,12.5,Over,-1100
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,13.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,14.5,Over,-490
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,15.5,Over,-360
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,16.5,Over,-280
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,17.5,Over,-220
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,22.5,Under,-205
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,23.5,Under,-250
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,24.5,Under,-320
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,25.5,Under,-420
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,26.5,Under,-550
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,27.5,Under,-700
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,points_rebounds_assists,28.5,Under,-1000
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds,2.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds,3.5,Over,-250
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds,3.5,Over,-275
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds,5.5,Under,-220
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds,6.5,Under,-450
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds,7.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds_assists,4.5,Over,-900
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds_assists,5.5,Over,-400
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds_assists,6.5,Over,-220
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds_assists,9.5,Under,-320
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,rebounds_assists,10.5,Under,-600
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,steals,1.5,Over,-290
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,threes,0.5,Over,-275
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,threes,0.5,Over,-250
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,threes,1.5,Under,-220
Sacramento Kings vs. Atlanta Hawks,Dyson Daniels,threes,2.5,Under,-800
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,assists,2.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,assists,3.5,Over,-210
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,assists,5.5,Under,-300
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,assists,6.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,12.5,Over,-580
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,13.5,Over,-420
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,14.5,Over,-320
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,14.5,Over,-290
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,15.5,Over,-245
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,21.5,Under,-240
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,22.5,Under,-310
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,23.5,Under,-390
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,24.5,Under,-490
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,25.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points,26.5,Under,-900
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,15.5,Over,-850
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,16.5,Over,-600
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,17.5,Over,-450
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,18.5,Over,-330
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,19.5,Over,-270
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,20.5,Over,-210
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,25.5,Under,-205
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,26.5,Under,-260
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,27.5,Under,-320
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,28.5,Under,-420
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,29.5,Under,-500
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,30.5,Under,-670
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_assists,31.5,Under,-900
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,18.5,Over,-1000
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,19.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,20.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,21.5,Over,-420
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,22.5,Over,-320
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,23.5,Over,-260
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,24.5,Over,-210
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,30.5,Under,-220
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,31.5,Under,-270
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,32.5,Under,-320
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,33.5,Under,-400
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,34.5,Under,-490
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,35.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,36.5,Under,-800
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds,37.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,22.5,Over,-1000
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,23.5,Over,-700
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,24.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,25.5,Over,-440
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,26.5,Over,-340
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,27.5,Over,-275
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,28.5,Over,-225
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,35.5,Under,-230
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,36.5,Under,-275
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,37.5,Under,-330
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,38.5,Under,-420
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,39.5,Under,-500
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,40.5,Under,-670
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,41.5,Under,-850
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,points_rebounds_assists,42.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,5.5,Over,-750
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,5.5,Over,-650
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,6.5,Over,-360
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,7.5,Over,-205
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,10.5,Under,-275
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,11.5,Under,-490
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds,12.5,Under,-1000
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,9.5,Over,-600
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,10.5,Over,-350
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,11.5,Over,-230
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,14.5,Under,-200
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,15.5,Under,-310
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,16.5,Under,-470
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,17.5,Under,-750
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,threes,0.5,Over,-450
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,threes,0.5,Over,-410
Sacramento Kings vs. Atlanta Hawks,Jalen Johnson,threes,2.5,Under,-440
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,9.5,Over,-950
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,10.5,Over,-750
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,11.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,12.5,Over,-390
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,13.5,Over,-280
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,14.5,Over,-225
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,14.5,Over,-200
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,19.5,Under,-210
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,20.5,Under,-260
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,21.5,Under,-330
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,22.5,Under,-420
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points,23.5,Under,-550
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,16.5,Over,-1000
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,17.5,Over,-750
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,18.5,Over,-530
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,19.5,Over,-410
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,20.5,Over,-330
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,21.5,Over,-260
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,22.5,Over,-205
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,28.5,Under,-220
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,29.5,Under,-280
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,30.5,Under,-330
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,31.5,Under,-400
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,32.5,Under,-500
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,33.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,34.5,Under,-850
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,points_rebounds,35.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,rebounds,5.5,Over,-490
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,rebounds,5.5,Over,-440
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,rebounds,6.5,Over,-250
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,rebounds,9.5,Under,-250
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,rebounds,10.5,Under,-440
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,threes,1.5,Over,-450
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,threes,1.5,Over,-400
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,threes,3.5,Under,-225
Sacramento Kings vs. Atlanta Hawks,Keegan Murray,threes,4.5,Under,-550
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,assists,1.5,Over,-1000
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,assists,1.5,Over,-800
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,assists,2.5,Over,-290
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,assists,4.5,Under,-245
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,assists,5.5,Under,-550
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,9.5,Over,-650
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,9.5,Over,-550
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,10.5,Over,-470
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,11.5,Over,-340
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,12.5,Over,-270
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,13.5,Over,-210
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,18.5,Under,-205
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,19.5,Under,-250
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,20.5,Under,-320
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points,21.5,Under,-400
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,12.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,13.5,Over,-500
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,14.5,Over,-400
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,15.5,Over,-310
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,16.5,Over,-245
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,22.5,Under,-205
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,23.5,Under,-250
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,24.5,Under,-310
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,25.5,Under,-390
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,26.5,Under,-470
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_assists,27.5,Under,-600
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,12.5,Over,-800
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,13.5,Over,-620
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,14.5,Over,-460
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,15.5,Over,-360
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,16.5,Over,-295
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,17.5,Over,-230
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,24.5,Under,-240
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,25.5,Under,-290
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,26.5,Under,-350
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,27.5,Under,-430
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,28.5,Under,-520
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds,29.5,Under,-650
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,15.5,Over,-900
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,16.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,17.5,Over,-500
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,18.5,Over,-420
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,19.5,Over,-320
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,20.5,Over,-270
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,21.5,Over,-220
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,27.5,Under,-200
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,28.5,Under,-245
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,29.5,Under,-290
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,30.5,Under,-340
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,31.5,Under,-420
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,32.5,Under,-500
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,33.5,Under,-600
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,34.5,Under,-750
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,points_rebounds_assists,35.5,Under,-1000
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds,2.5,Over,-650
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds,3.5,Over,-260
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds,3.5,Over,-240
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds,5.5,Under,-225
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds,6.5,Under,-440
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds,7.5,Under,-1000
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds_assists,5.5,Over,-600
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds_assists,6.5,Over,-310
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds_assists,9.5,Under,-205
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds_assists,10.5,Under,-330
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds_assists,11.5,Under,-550
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,rebounds_assists,12.5,Under,-1000
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,steals,0.5,Over,-320
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,threes,1.5,Over,-490
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,threes,1.5,Over,-450
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,threes,4.5,Under,-400
Sacramento Kings vs. Atlanta Hawks,Kevin Huerter,threes,5.5,Under,-1100
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,6.5,Over,-420
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,7.5,Over,-280
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,8.5,Over,-200
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,12.5,Under,-235
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,13.5,Under,-310
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,14.5,Under,-420
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points,15.5,Under,-600
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,10.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,11.5,Over,-500
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,12.5,Over,-390
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,13.5,Over,-295
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,14.5,Over,-225
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,20.5,Under,-210
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,21.5,Under,-265
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,22.5,Under,-340
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,23.5,Under,-410
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,24.5,Under,-520
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,3.5,Over,-850
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,3.5,Over,-1100
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,4.5,Over,-470
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,5.5,Over,-260
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,5.5,Over,-240
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,8.5,Under,-225
Sacramento Kings vs. Atlanta Hawks,Onyeka Okongwu,rebounds,9.5,Under,-330
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,6.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,7.5,Over,-350
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,7.5,Over,-320
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,8.5,Over,-200
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,11.5,Under,-270
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,12.5,Under,-470
Sacramento Kings vs. Atlanta Hawks,Trae Young,assists,13.5,Under,-900
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,14.5,Over,-750
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,15.5,Over,-670
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,16.5,Over,-490
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,17.5,Over,-380
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,18.5,Over,-310
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,19.5,Over,-220
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,19.5,Over,-245
Sacramento Kings vs. Atlanta Hawks,Trae Young,points,26.5,Under,-230
